headline,content,url,category
66-letnia Sharon Stone odsłoniła brzuch. Tym razem postawiła na złoto i pióra. 'Zagrała va banque',"66-letnia Sharon Stone otrzymała nagrodę International Icon Award i trzeba przyznać, że postawiła na naprawdę odważną stylizację. Światowej sławy aktorka wzięła udział w wieczorze zorganizowanym w B","https://www.plotek.pl/plotek/7,154063,31203363,66-letnia-sharon-stone-odslonila-brzuch-tym-razem-postawila.html",yapping
Mister Supranational 2024. Znamy już zwycięzcę! Tak poradził sobie kandydat z Polski,W czwartek 4 lipca odbył się konkurs Mister Supranational 2024. Wielka Gala Finałowa odbyła na scenie Amfiteatru Parku Strzeleckiego w Nowym Sączu. Widzowie mogli oglądać całe przedsięwzięcie na anten,"https://www.plotek.pl/plotek/7,154063,31116488,mister-supranational-2024-znamy-juz-zwyciezce-a-jak-poradzil.html",yapping
Lewandowska przyleciała do Polski i urządziła babski wieczór. Działo się! Dużo śmiechu i pocałunki,"Anna Lewandowska wraz z rodziną mieszka w Barcelonie. Trenerka przeprowadziła się do słonecznej Hiszpanii w 2022 roku, kiedy to Robert Lewandowski podpisał umowę z FC Barceloną, gdzie gra na pozycji ś","https://www.plotek.pl/plotek/7,154063,31255792,anna-lewandowska-przyleciala-do-polski-i-zaszalala-urzadzila.html",yapping
Przyjaciółka przejmująco o stanie zdrowia Tomasza Jakubiaka. Ma prośbę. 'Znika mi',"Tomasz Jakubiak poinformował niedawno o swoich zmaganiach z chorobą nowotworową, bo jak sam wyznał, nie poradzi sobie bez wsparcia fanów. Ponieważ koszty leczenia są ogromne były juror MasterChefa z","https://www.plotek.pl/plotek/7,154063,31469796,przyjaciolka-przejmujaco-o-stanie-zdrowia-tomasza-jakubiaka.html",yapping
Agata Sawicka z 'Life on Wheelz' odniosła się do rozstania? Padły wymowne słowa,"Agata i Wojtek Sawiccy byli ze sobą od dłuższego czasu. Niestety, związek nie przetrwał próby czasu i w niedzielę para ogłosiła rozstanie. Fani byli zszokowani i choć nie chcieli w to uwierzyć, na każ","https://www.plotek.pl/plotek/7,154063,31208491,agata-z-life-on-wheelz-skomentowala-rozstanie-opublikowala.html",yapping
Piotr Polk poznał język polski dopiero na studiach. Poświęcił na naukę tysiące godzin,"Piotr Polk dał się poznać w wielu znanych produkcjach. Aktor zaistniał w takich serialach, jak Ojciec Mateusz czy Plebania. Występował też w formacie Codzienna 2 m.3. To jedynie kilka pozycji z","https://www.plotek.pl/plotek/7,154063,31291662,piotr-polk-poznal-jezyk-polski-dopiero-na-studiach-poswiecil.html",yapping
Justyna Kowalczyk opublikowała zdjęcie z okazji rocznicy ślubu. Szybko jednak je usunęła,"Justyna Kowalczyk długo była w życiu oddana sportowi. Po latach odłożyła narty na bok i zdecydowała się skupić na życiu prywatnym. W 2019 roku poznała Kacpra Tekieliego, a oboje szybko połączyła wspól","https://www.plotek.pl/najnowsze-plotki/7,194210,31326215,justyna-kowalczyk-opublikowala-zdjecie-z-okazji-rocznicy-slubu.html",yapping
Nie żyje 29-letnia tancerka 'Tańca z gwiazdami'. Dzień po jej śmierci odeszła jej mama,"Dobiegła do nas tragiczna informacja z zagranicy. Nie żyje Michael DePrince, młoda i utalentowana amerykańska baletnica, która brała udział w Tańcu z gwiazdami. Dzień po jej śmierci odeszła też jej","https://www.plotek.pl/najnowsze-plotki/7,194210,31312647,nie-zyje-29-letnia-tancerka-tanca-z-gwiazdami-dzien-po-smierci.html",yapping
Gelner W KOŃCU to zrobił! Opublikował romantyczne zdjęcie Cieleckiej,"Bartosz Gelner i Magdalena Cielecka tworzą jedną z najpiękniejszych, a zarazem tajemniczych i kontrowersyjnych par w polskim show-biznesie. Nie afiszują się ze swoją miłością, rzadko można zobaczyć ic","https://www.plotek.pl/plotek/7,154063,31208734,gelner-w-koncu-to-zrobil-opublikowal-romantyczne-zdjecie-cieleckiej.html",yapping
Kiedyś była ukochaną znanego aktora. Teraz jest żoną Tomasza K. To wiemy o Monice Goszcz,"Media obiegły szokujące informacje na temat byłego piłkarza, Tomasza K. Mężczyzna został zatrzymany przez CBA. Według wstępnych ustaleń usłyszał zarzuty nabywania i posługiwania się fałszywymi faktura","https://www.plotek.pl/plotek/7,154063,31485888,kiedys-byla-ukochana-znanego-aktora-kim-jest-partnerka-tomasza.html",yapping
Doda opowiedziała o pojednaniu z Edytą Górniak. Nie kryła radości,"17 października odbył się finał Tańca z gwiazdami. Zwycięzcami zostali Vanessa Aleksander i Michał Bartkiewicz. Produkcja zadbała o to, aby w ostatnim odcinku dużo się działo. Na scenie pojawiła się","https://www.plotek.pl/plotek/7,154063,31472564,doda-opowiedziala-o-pojednaniu-z-edyta-gorniak-nie-kryla-radosci.html",yapping
A jednak! Jessica Mercedes w końcu potwierdziła spekulacje fanów,"Jessica Mercedes od lat działa w mediach społecznościowych, a jej instagramowe konto zgromadziło mnóstwo obserwujących. Losy blogerki modowej śledzi bowiem niemal 900 tys. użytkowników. Celebrytka chę","https://www.plotek.pl/plotek/7,154063,31244232,jessica-mercedes-w-koncu-potwierdzila-spekulacje-wrocila-do.html",yapping
Rafał Brzozowski ma nową fuchę i to za granicą. Nie tęskni za TVP. 'Jestem bardzo szczęśliwy',Rafał Brzozowski był gwiazdą Telewizji Polskiej. Po jesiennych wyborach wiele się jednak zmieniło i stracił posadę w stacji. Ostatnio oficjalnie pożegnał się z widzami w mediach społecznościowych. Dz,"https://www.plotek.pl/plotek/7,154063,31281729,rafal-brzozowski-dostal-nowa-prace-za-granica-nie-teskni-za.html",yapping
Smutne wieści z Węgrowa. Nie żyje syn pana Stasia z 'Chłopaków do wzięcia'. Miał 50 lat,"Smutne wieści dla fanów Chłopaków do wzięcia nadchodzą dokładnie pięć lat po śmierci uwielbianego przez nich pana Stanisława. Nie żyje jego syn - Andrzej, z którym tak uwielbiał wędkować. Poinformow","https://www.plotek.pl/plotek/7,154063,31228899,smutne-wiesci-z-wegrowa-nie-zyje-syn-pana-stasia-z-chlopakow.html",yapping
Po niesławnym procesie zniknęła z mediów. Amber Heard przyłapana przez paparazzi,"Halloweenowe przebrania gwiazd od lat przyciągają uwagę. W tym roku również Amber Heard dołączyła do zabawy, a jej zdjęcia trafiły do mediów. To nieoczywisty widok, ponieważ od czasów głośnej rozprawy","https://www.plotek.pl/plotek/7,154063,31436386,amber-heard-naprawde-straszyla-w-halloween-tylko-spojrzcie.html",yapping
Lewandowski zawarł z córką umowę. 'Klara musi mi mówić',"Robert Lewandowski jest znany nie tylko w Polsce, ale i na całym świecie. Piłkarz gdziekolwiek się nie pojawi, wzbudza ogromne zainteresowanie, a fani chcą uciąć sobie z nim krótką pogawędkę czy zrobi","https://www.plotek.pl/najnowsze-plotki/7,194210,31306862,lewandowski-zawarl-z-corka-umowe-klara-musi-mi-mowic.html",yapping
Dawno nie pokazywał takich kadrów. Teraz Kazimierz Marcinkiewicz 'dał się pojmać' Martynce,Kazimierz Marcinkiewicz ma za sobą skomplikowane życie uczuciowe. Były polityk zostawił pierwszą żonę Marię - matkę jego czwórki dzieci - dla młodszej od niego Isabel Marcinkiewicz (przed ślubem Olcho,"https://www.plotek.pl/plotek/7,154063,31216090,kazimierz-marcinkiewicz-dal-sie-pojmac-martynce-co-za-kadr.html",yapping
Wstrząsające wyznanie Magdy Gessler. Latami nie mogła o tym mówić. 'Umarło mi pierwsze dziecko',"Magda Gessler nie ukrywa, że ogromną wartością jest dla niej rodzina. Często umieszcza w sieci kadry z bliskimi, dodaje do tego ciepłe podpisy i podkreśla, jak wiele znaczą dla niej te chwile. Dziś pr","https://www.plotek.pl/najnowsze-plotki/7,194210,31323807,wstrzasajace-wyznanie-magdy-gessler-wrocila-do-niego-po-latach.html",yapping
Marcelina Zawadzka urodziła! Szczęśliwi rodzice pochwalili się pierwszym kadrem,Marcelina Zawadzka podzieliła się radosną nowiną. Prowadząca Farmę wraz z narzeczonym Maxem Gloecknerem powitała na świecie pierwsze dziecko. Fenomenalna wiadomość została przekazana w programie Ha,"https://www.plotek.pl/plotek/7,154063,31288978,marcelina-zawadzka-urodzila-szczesliwi-rodzice-pochwalili-sie.html",yapping
Rozenek zawitała do Ghany. Już jest głośno o jej stylizacji. 'Niby skromnie...',"Małgorzata Rozenek to prawdziwa globtroterka. Celebrytka wypoczywa nie tylko w luksusowych kurortach, lecz eksploruje również bardziej egzotyczne tereny. Niedawno gwiazda wybrała się do Afryki. Prezen","https://www.plotek.pl/plotek/7,154063,31416576,malgorzata-rozenek-zawitala-do-ghany-jej-egzotyczna-stylizacja.html",yapping
Co czeka dzieci Barbary Sienkiewicz? Prawniczka zwraca uwagę na jedno,"7 czerwca zmarła Barbara Sienkiewicz. Aktorka, o której najgłośniej zrobiło się wtedy, gdy okazało się, że urodziła po 60. roku życia, osierociła bliźniaki: Annę i Piotra. Została okrzyknięta najstar","https://www.plotek.pl/plotek/7,154063,31076898,sienkiewicz-wskazala-kto-ma-zajac-sie-jej-dziecmi-to-jednak.html",yapping
Dorota Szelągowska pokazała ukochaną syna. Kim jest partnerka Antoniego Sztaby? To artystka,"Dorota Szelągowska od lat prowadzi na antenie TVN różne programy. Są one związane z dekorowaniem wnętrz. Nie da się ukryć, że celebrytka działa również aktywnie w mediach społecznościowych. Podejmuje","https://www.plotek.pl/plotek/7,154063,31172046,dorota-szelagowska-pokazala-ukochana-swojego-syna-kim-jest.html",yapping
Gwiazda 'Projekt Lady' zaprosiła na ślub Małgorzatę Rozenek. Ups. Zrobiło się NIEZRĘCZNIE,"Już 6 lipca Magdalena Lubacz stanie na ślubnym kobiercu. Celebrytka poinformowała, że została narzeczoną na dwa dni przez planowaną ceremonią. Maluba zdecydowała się na ważny krok - na uroczystość zap","https://www.plotek.pl/plotek/7,154063,31120975,zaprosila-na-swoj-slub-malgorzate-rozenek-szybko-tego-pozalowala.html",yapping
Dawid Woliński ocenił styl Agaty Dudy. Przy okazji oberwało się Rutkowskiemu,"W przerwie od kręcenia kolejnych odcinków Top Model Dawid Woliński wpadł do programu Wojewódzkiego. Rozmowa niespodziewanie zeszła na Agatę Dudę i jej ubiór. - Wyobraź sobie, że odbierasz telefon. S","https://www.plotek.pl/plotek/7,154063,31370334,dawid-wolinski-ocenil-styl-agaty-dudy-przy-okazji-oberwalo.html",yapping
Koszmar Anety Glam. Spotkało ją to podczas włoskich wakacji. 'Obudziłam się ze zdeformowaną twarzą',Aneta Glam zyskała popularność dzięki reality show Żony Miami. Od tamtego czasu nie daje o sobie zapomnieć. Niedawno głośno było o jej konflikcie z Caroline Derpienski. Obie panie nie szczędziły sob,"https://www.plotek.pl/plotek/7,154063,31220063,koszmar-anety-glam-spotkalo-ja-to-podczas-wloskich-wakacji.html",yapping
"Nie żyje dziennikarka 'DDTVN'. Osierociła dwóch synów. 'Nie mówiła, jak poważnie choruje'","Choć Iza Kaczyńska-Gontarz zmarła na początku czerwca, to media dopiero teraz poinformowały o jej śmierci. Informacja wyszła na jaw za sprawą opublikowanego w Dzień dobry TVN materiału upamiętniając","https://www.plotek.pl/plotek/7,154063,31272795,nie-zyje-dziennikarka-dzien-dobry-tvn-osierocila-dwoch-synow.html",yapping
Problemy zdrowotne Julii Kamińskiej. Zwraca uwagę na alarmujący problem. 'Może być za późno',"Julia Kamińska, którą kojarzymy z BrzydUli, Wkręconych czy Na dobre i na złe odczuwała swego czasu ból, co bardzo ją zaniepokoiło. Zrobiła zatem szereg badań i podzieliła się w sieci diagnozą. C","https://www.plotek.pl/plotek/7,154063,31085736,julia-kaminska-o-kiepskim-samopoczuciu-to-sa-takie-chwile.html",yapping
Diddy w areszcie pod obserwacją. W takim jest stanie. Został objęty specjalnym nadzorem,"Według doniesień amerykańskich mediów, Sean Diddy Combs został objęty specjalnym nadzorem w więzieniu po tym, jak dowiedział się, że nie zostanie zwolniony za kaucją. To w areszcie ma czekać na swój","https://www.plotek.pl/najnowsze-plotki/7,194210,31320608,diddy-w-areszcie-pod-obserwacja-istnieje-obawa-ze-moglby-targnac.html",yapping
"Anna Kalczyńska zasili szeregi TVP. Już wiadomo, gdzie można będzie ją zobaczyć","Anna Kalczyńska przez ostatnie lata była związana ze stacją TVN. Dziennikarka była jedną z prowadzących Dzień dobry TVN, flagowego programu śniadaniowego stacji. Jak się okazuje, teraz czekają ją no","https://www.plotek.pl/plotek/7,154063,31432013,anna-kalczynska-zasili-szeregi-tvp-juz-wiadomo-gdzie-mozna.html",yapping
Zaskakujące wieści o Roksanie Węgiel i Kevinie Mgleju. To zostanie z nimi na całe życie,"Roksana Węgiel jest szczęśliwie zakochana. Już niedługo piosenkarka i Kevin Mglej wezmą ślub kościelny. Zwyciężczyni The Voice Kids nie ukrywa, że przysięga przed Bogiem jest dla niej niezwykle isto","https://www.plotek.pl/plotek/7,154063,31131402,zaskakujace-wiesci-o-roksanie-wegiel-i-kevinie-znowu-sie-na.html",yapping
ODMIENIONA Caroline Derpieński. 'Bye plastic',"Caroline Derpieński dała się poznać jako niezwykle barwna osoba. Celebrytka zasłynęła z kontrowersyjnych wypowiedzi, szczególnie na temat jej rzekomego ukochanego miliardera, a także wystawnego życia","https://www.plotek.pl/plotek/7,154063,31244357,caroline-derpienski-w-zupelnie-nowej-odslonie-takiej-jej-jeszcze.html",yapping
Sandra Kubicka zaszalała na ściance. Góra kreacji odważna. Dół jeszcze bardziej,Sandra Kubicka 17 października pojawiła się na gali zorganizowanej z okazji 24. urodzin portalu Wizaż.pl. Celebrytka na tę okazję wybrała odważną stylizację w kolorze głębokiej czerni. Opłaciło się. W,"https://www.plotek.pl/plotek/7,154063,31394368,sandra-kubicka-zaszalala-na-sciance-gora-kreacji-odwazna-dol.html",yapping
"Julia Wieniawa w NAJPIĘKNIEJSZEJ stylizacji w karierze. 'Myślałam, że to Hailey Bieber'","Julia Wieniawa od soboty bryluje w stolicy mody, o czym poinformowała fanów w swoich mediach społecznościowych. Celebrytka ma już za sobą sesję zdjęciową na paryskich ulicach. Tym razem jednak postano","https://www.plotek.pl/najnowsze-plotki/7,194210,31326280,julia-wieniawa-podbija-paryz-alez-wyglada-zjawiskowy-look.html",yapping
Gwiazda 'Na sygnale' wniosła skargę na szpital. Jest zdumiona odpowiedzią rzecznika praw pacjenta,"Klaudia Janas opublikowała relację z Mazowieckiego Szpitala Specjalistycznego w Radomiu, gdzie przebywał jej chory na glejaka ojciec. Aktorka skarżyła się na nieludzkie warunki. Mężczyzna leżał w zabr","https://www.plotek.pl/plotek/7,154063,31342822,gwiazda-na-sygnale-wniosla-skarge-na-szpital-nie-zostawie.html",yapping
Shannen Doherty nie żyje. Aktorka 'Beverly Hills 90210' i 'Czarodziejek' od lat chorowała na raka piersi,Shannen Doherty nie żyje. Zmarła w sobotę 13 lipca. O jej śmierci poinformował magazyn People. Przykrą wiadomość potwierdziła również agentka gwiazdy Leslie Sloane w rozmowie z magazynem. Aktorka od,"https://www.plotek.pl/plotek/7,154063,27178695,shannen-doherty-nie-zyje-aktorka-beverly-hills-90210-i-czarodziejek.html",yapping
Aleksandra Kisio coraz bardziej podobna do matki skandalistki. Nie mają kontaktu od lat,Aleksandra Kisio przez długi czas walczyła o karierę w show-biznesie. Kobieta kształciła się w szkole teatralnej. Jako początkująca aktorka otrzymywała wiele ról w serialach i filmach. Z czasem jednak,"https://www.plotek.pl/plotek/7,154063,31355348,aleksandra-kisio-coraz-bardziej-podobna-do-matki-skandalistki.html",yapping
Anna Lewandowska z ważnym komunikatem. Pójdzie 'pod nóż',"Ostatnimi czasy Anna Lewandowska cały czas żyje w biegu. Na co dzień bardzo intensywnie trenuje i nie zapomina o zdrowym odżywianiu. Wspiera również męża, Roberta Lewandowskiego, podczas jego występów","https://www.plotek.pl/plotek/7,154063,31432487,anna-lewandowska-z-waznym-komunikatem-pojdzie-pod-noz.html",yapping
Szroeder podpisała toksyczny kontrakt. Musiała konsultować nawet długość paznokci. 'Ktoś mógłby być skazany',Podcast Katarzyny Nosowskiej i jej syna Mikołaja Krajewskiego kręci się w najlepsze. W najnowszym odcinku Bliskoznacznych gościem była Natalia Szroeder. Piosenkarka opowiedziała m.in. o swoich trudn,"https://www.plotek.pl/plotek/7,154063,31234891,szroeder-podpisala-toksyczny-kontrakt-musiala-konsultowac-nawet.html",yapping
Szczęka opada? Tak wygląda sypialnia Lewandowskich. Jak sanktuarium,"Anna Lewandowska, ma zdaniem wielu fanów, inspirujący dom. Dużo przestrzeni, jasne barwy i jakościowe meble już wcześniej zwróciły uwagę internautów na oazę Lewandowskich. W najnowszej rolce promujące","https://www.plotek.pl/plotek/7,154063,31392936,lewandowska-pokazala-hiszpanska-sypialnie-wnetrze-jak-z-katalogu.html",yapping
Psycholożka z 'Rozmów w toku' schudła aż 70 kg. Później polubiła się z medycyną estetyczną. Ciało pokryła tatuażami,"Rozmowy w toku były jednym z najpopularniejszych programów TVN-u. Talk-show prowadzony przez Ewę Drzyzgę został zakończony w 2016 roku. Oprócz zaproszonych gości, na antenie pojawiali się również ek","https://www.plotek.pl/plotek/7,154063,31453122,psycholozka-z-rozmow-w-toku-schudla-az-70-kg-pozniej-polubila.html",yapping
Doda pokazała się w bikini. Zachwyca na plaży w Kolumbii,"Doda od lat wzbudza niemałe zainteresowanie medialne. Ostatnio zrobiło się o niej głośniej, gdy okazało się, że po dwóch latach rozstała się z Dariuszem Pachutem. Obecnie piosenkarka korzysta z życia","https://www.plotek.pl/plotek/7,154063,31464650,doda-pokazala-sie-w-bikini-zachwyca-sylwetka-na-plazy-w-kolumbii.html",yapping
