headline,category,url
Bobot - elektroniczny opiekun ze złotym medalem,technologia,https://wiadomosci.onet.pl/bialystok/bobot-elektroniczny-opiekun-ze-zlotym-medalem/9d516dd
Unia Europejska chce inwestować w biometrię do ochrony danych osobowych,technologia,https://wiadomosci.onet.pl/swiat/unia-europejska-chce-inwestowac-w-biometrie-do-ochrony-danych-osobowych/43zrqjw
Pierwsze zabiegi kardiologiczne z wykorzystaniem nowoczesnej technologii,technologia,https://wiadomosci.onet.pl/krakow/pierwsze-zabiegi-kardiologiczne-z-wykorzystaniem-nowoczesnej-technologii/ykhhfzj
Geniusz z NASA kontra autonomiczny dron,technologia,https://wiadomosci.onet.pl/swiat/geniusz-z-nasa-kontra-autonomiczny-dron/kgmvjeg
Czy nowoczesne drony wkrótce zastąpią wymierające pszczoły?,technologia,https://wiadomosci.onet.pl/swiat/czy-nowoczesne-drony-wkrotce-zastapia-wymierajace-pszczoly/07zncp0
Polska policja testuje kamerki [REPORTAŻ],technologia,https://wiadomosci.onet.pl/tylko-w-onecie/polska-policja-testuje-kamerki/gm2c50k
Jadwiga Emilewicz ministrem przedsiębiorczości i technologii,technologia,https://wiadomosci.onet.pl/kraj/jadwiga-emilewicz-ministrem-przedsiebiorczosci-i-technologii/2z8cfy0
Technologie z Politechniki Łódzkiej nagrodzone na wystawie w Hong Kongu,technologia,https://wiadomosci.onet.pl/lodz/technologie-z-politechniki-lodzkiej-nagrodzone-na-wystawie-w-hong-kongu/2enhsfr
Polskie i brytyjskie firmy poszukują współpracy w projektach jądrowych,technologia,https://wiadomosci.onet.pl/kraj/polskie-i-brytyjskie-firmy-poszukuja-wspolpracy-w-projektach-jadrowych/3hlqswt
Białoruskie kołchozy IT,technologia,https://wiadomosci.onet.pl/swiat/bialoruskie-kolchozy-it/pghff0z
Sezony burzowe w Polsce będą coraz dłuższe i coraz bardziej niszczycielskie,technologia,https://wiadomosci.onet.pl/tylko-w-onecie/sezony-burzowe-w-polsce-beda-coraz-dluzsze-i-coraz-bardziej-niszczycielskie/bl642q1
Iphone na obrazie z 1937 roku?,technologia,https://wiadomosci.onet.pl/ciekawostki/iphone-na-obrazie-z-1937-roku/hn3nyw8
