headline,category,url,sub_category
Deszcz na pustyni. Jeden kraj sam tworzy sztuczne opady,technologia,"https://geekweek.interia.pl/technologia/news-deszcz-na-pustyni-jeden-kraj-sam-tworzy-sztuczne-opady,nId,7447180",Technologia
"Halo, NASA? Sprawa jest, pomożecie szukać potwora z Loch Ness? ",technologia,"https://geekweek.interia.pl/technologia/news-halo-nasa-sprawa-jest-pomozecie-szukac-potwora-z-loch-ness,nId,7447186",Technologia
Wizzair pożycza samoloty z Ukrainy. To Boeingi B737,technologia,"https://geekweek.interia.pl/geekextra/news-wizzair-pozycza-samoloty-z-ukrainy-to-boeingi-b737,nId,7447425",GeekExtra
Rosja przeprowadziła symulację ataku jądrowego na Europę i USA,technologia,"https://geekweek.interia.pl/militaria/news-rosja-przeprowadzila-symulacje-ataku-jadrowego-na-europe-i-u,nId,7447735",Militaria
Jest wielki przełom. Aż 65 myśliwców dla Ukrainy,technologia,"https://geekweek.interia.pl/militaria/news-jest-wielki-przelom-az-65-mysliwcow-dla-ukrainy,nId,7447707",Militaria
Nadaj nazwę polskim myśliwcom F-35. MON ogłasza konkurs,technologia,"https://geekweek.interia.pl/militaria/news-nadaj-nazwe-polskim-mysliwcom-f-35-mon-oglasza-konkurs,nId,7447773",Militaria
Spektakularny atak rosyjską potężną bombą FAB-1500,technologia,"https://geekweek.interia.pl/militaria/news-spektakularny-atak-rosyjska-potezna-bomba-fab-1500,nId,7445424",Militaria
Efektowna eksplozja fabrycznie nowego rosyjskiego czołgu,technologia,"https://geekweek.interia.pl/militaria/news-efektowna-eksplozja-fabrycznie-nowego-rosyjskiego-czolgu,nId,7443267",Militaria
Już jadą na Ukrainę. Ich bardzo obawia się Rosja,technologia,"https://geekweek.interia.pl/militaria/news-juz-jada-na-ukraine-ich-bardzo-obawia-sie-rosja,nId,7443209",Militaria
Rosja uderzyła w Ukrainę swoim najnowszym superpociskiem,technologia,"https://geekweek.interia.pl/militaria/news-rosja-uderzyla-w-ukraine-swoim-najnowszym-superpociskiem,nId,7445393",Militaria
NASA znalazła przyczynę problemów z sondą Voyager-1,technologia,"https://geekweek.interia.pl/kosmos/news-nasa-znalazla-przyczyne-problemow-z-sonda-voyager-1,nId,7445358",Kosmos
"Jak sprawdzić hasło do WiFi, gdzie je znaleźć i zmienić?",technologia,"https://geekweek.interia.pl/technologia/news-jak-sprawdzic-haslo-do-wifi-gdzie-je-znalezc-i-zmienic,nId,7378011",Technologia
dupa1234. Takie hasło nadają tysiące Polaków i mają problem,technologia,"https://geekweek.interia.pl/technologia/news-dupa1234-takie-haslo-nadaja-tysiace-polakow-i-maja-problem,nId,7444858",Technologia
mObywatel w całej Europie. Duże zmiany w aplikacji,technologia,"https://geekweek.interia.pl/technologia/news-mobywatel-w-calej-europie-duze-zmiany-w-aplikacji,nId,7444745",Technologia
Podwyżki cen prądu. Rachunki za energię od 1 lipca w górę. O ile?,technologia,"https://geekweek.interia.pl/technologia/news-podwyzki-cen-pradu-rachunki-za-energie-od-1-lipca-w-gore-o-i,nId,7445008",Technologia
Pociąg na Księżycu. Plan budowy księżycowej kolei nabiera kształtów,technologia,"https://geekweek.interia.pl/technologia/news-pociag-na-ksiezycu-plan-budowy-ksiezycowej-kolei-nabiera-ksz,nId,7446841",Technologia
Uber będzie droższy nawet o 50 procent. Idą ogromne zmiany,technologia,"https://geekweek.interia.pl/technologia/news-uber-bedzie-drozszy-nawet-o-50-procent-ida-ogromne-zmiany,nId,7444694",Technologia
Ukraina może otrzymać potężny laser. Będzie smażył drony,technologia,"https://geekweek.interia.pl/technologia/news-ukraina-moze-otrzymac-potezny-laser-bedzie-smazyl-drony,nId,7449149",Technologia
"Były ""meleksy"", czas na motocykle. Rosjanie atakują na nich Ukrainę",technologia,"https://geekweek.interia.pl/militaria/news-byly-meleksy-czas-na-motocykle-rosjanie-atakuja-na-nich-ukra,nId,7442739",Militaria
Messenger dostaje nowości. Część z nich Meta zapożyczyła z WhatsApp,technologia,"https://geekweek.interia.pl/mobile/news-messenger-dostaje-nowosci-czesc-z-nich-meta-zapozyczyla-z-wh,nId,7442711",Mobile
Ukraińcy spalili rosyjski czołg w spektakularny sposób,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-spalili-rosyjski-czolg-w-spektakularny-sposob,nId,7442674",Militaria
"Jak sprawdzić na liczniku, ile prądu wyprodukowała fotowoltaika?",technologia,"https://geekweek.interia.pl/technologia/news-jak-sprawdzic-na-liczniku-ile-pradu-wyprodukowala-fotowoltai,nId,7440779",Technologia
Skarbówka ściąga zaległe abonamenty RTV. Rekordzista z karą 187 tys. zł,technologia,"https://geekweek.interia.pl/technologia/news-skarbowka-sciaga-zalegle-abonamenty-rtv-rekordzista-z-kara-1,nId,7442666",Technologia
Trzy ogromne samoloty wylądowały w Polsce z ważną bronią,technologia,"https://geekweek.interia.pl/militaria/news-trzy-ogromne-samoloty-wyladowaly-w-polsce-z-wazna-bronia,nId,7443183",Militaria
Pokopalniane tereny Bełchatowa zamienią się w specjalny tor testowy,technologia,"https://geekweek.interia.pl/technologia/news-pokopalniane-tereny-belchatowa-zamienia-sie-w-specjalny-tor,nId,7430899",Technologia
Windows 10 będzie płatny. Microsoft podał ceny,technologia,"https://geekweek.interia.pl/technologia/news-windows-10-bedzie-platny-microsoft-podal-ceny,nId,7430840",Technologia
Polski czołg uchwycony na Ukrainie. To nasz ogromny dar,technologia,"https://geekweek.interia.pl/militaria/news-polski-czolg-uchwycony-na-ukrainie-to-nasz-ogromny-dar,nId,7433250",Militaria
Ukraińscy inżynierowie opracowali nowy dron rozpoznawczy WarDog,technologia,"https://geekweek.interia.pl/militaria/news-ukrainscy-inzynierowie-opracowali-nowy-dron-rozpoznawczy-war,nId,7432905",Militaria
Amerykańska gwiazda filmowa na froncie w Ukrainie. O co chodzi?,technologia,"https://geekweek.interia.pl/militaria/news-amerykanska-gwiazda-filmowa-na-froncie-w-ukrainie-o-co-chodz,nId,7431526",Militaria
Okręty podwodne dla Polski w ramach programu Orka. Co wiemy o wyposażeniu?,technologia,"https://geekweek.interia.pl/militaria/news-okrety-podwodne-dla-polski-w-ramach-programu-orka-co-wiemy-o,nId,7430933",Militaria
Disney+ i koniec współdzielenia kont. Podano dwa kluczowe terminy,technologia,"https://geekweek.interia.pl/streaming/news-disney-i-koniec-wspoldzielenia-kont-podano-dwa-kluczowe-term,nId,7433317",Streaming
Zakaz laptopów w kawiarni. Jest oficjalna informacja,technologia,"https://geekweek.interia.pl/lifestyle/news-zakaz-laptopow-w-kawiarni-jest-oficjalna-informacja,nId,7433132",Lifestyle
USA chcą stworzyć elektroniczny system walki podobny do ludzkiego mózgu,technologia,"https://geekweek.interia.pl/militaria/news-usa-chca-stworzyc-elektroniczny-system-walki-podobny-do-ludz,nId,7431003",Militaria
Pokazali ukraiński czołg z dziwną modyfikacją,technologia,"https://geekweek.interia.pl/militaria/news-pokazali-ukrainski-czolg-z-dziwna-modyfikacja,nId,7430923",Militaria
NASA wybrała trzy firmy. Przygotują pojazd księżycowy dla Artemis,technologia,"https://geekweek.interia.pl/technologia/news-nasa-wybrala-trzy-firmy-przygotuja-pojazd-ksiezycowy-dla-art,nId,7430885",Technologia
Cyberoperacja rosyjskich ochotników. Ujawnili sekrety Moskwy,technologia,"https://geekweek.interia.pl/militaria/news-cyberoperacja-rosyjskich-ochotnikow-ujawnili-sekrety-moskwy,nId,7430979",Militaria
Zbudowano najpotężniejszy aparat cyfrowy na świecie,technologia,"https://geekweek.interia.pl/kosmos/news-zbudowano-najpotezniejszy-aparat-cyfrowy-na-swiecie,nId,7431483",Kosmos
Szczepionki zrzucane z samolotów. Alert RCB z ostrzeżeniem dla Polaków,technologia,"https://geekweek.interia.pl/mobile/news-szczepionki-zrzucane-z-samolotow-alert-rcb-z-ostrzezeniem-dl,nId,7430935",Mobile
Bez tego dokumentu nie sprzedasz domu. Za jego brak grozi kara,technologia,"https://geekweek.interia.pl/ekotechnologia/news-bez-tego-dokumentu-nie-sprzedasz-domu-za-jego-brak-grozi-kar,nId,7429020",Ekotechnologia
Francja zapowiada przełom. Chodzi o kluczową artylerię,technologia,"https://geekweek.interia.pl/militaria/news-francja-zapowiada-przelom-chodzi-o-kluczowa-artylerie,nId,7428934",Militaria
Sokół-300 wchodzi do gry. Sięgnie nawet rosyjskich baz w Arktyce,technologia,"https://geekweek.interia.pl/militaria/news-sokol-300-wchodzi-do-gry-siegnie-nawet-rosyjskich-baz-w-arkt,nId,7430762",Militaria
Rosjanie chcą tą bombą wygrać wojnę. Pokazali jej zrzut,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-chca-ta-bomba-wygrac-wojne-pokazali-jej-zrzut,nId,7429298",Militaria
EKUZ wreszcie w wersji elektronicznej. Spora nowość na sezon letni,technologia,"https://geekweek.interia.pl/technologia/news-ekuz-wreszcie-w-wersji-elektronicznej-spora-nowosc-na-sezon,nId,7428764",Technologia
"Polacy muszą wymienić dowód osobisty. Duża kara, gdy jest nieważny",technologia,"https://geekweek.interia.pl/technologia/news-polacy-musza-wymienic-dowod-osobisty-duza-kara-gdy-jest-niew,nId,7428750",Technologia
"Rosjanie pokazali ""niewidzialny"" czołg. „Osiągnięto nowy szczyt”",technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-pokazali-niewidzialny-czolg-osiagnieto-nowy-szczyt,nId,7428807",Militaria
Apple wchodzi w nowy biznes. Będzie tworzyło roboty do domu,technologia,"https://geekweek.interia.pl/technologia/news-apple-wchodzi-w-nowy-biznes-bedzie-tworzylo-roboty-do-domu,nId,7433125",Technologia
Nowy abonament w Żabce. Popularny napój będzie tańszy,technologia,"https://geekweek.interia.pl/technologia/news-nowy-abonament-w-zabce-popularny-napoj-bedzie-tanszy,nId,7430929",Technologia
Ile zakład energetyczny płaci za 1 kWh prądu z fotowoltaiki?,technologia,"https://geekweek.interia.pl/technologia/news-ile-zaklad-energetyczny-placi-za-1-kwh-pradu-z-fotowoltaiki,nId,7428748",Technologia
Czy ładowarka w gniazdku pobiera prąd? Wyjaśniamy raz na zawsze,technologia,"https://geekweek.interia.pl/technologia/news-czy-ladowarka-w-gniazdku-pobiera-prad-wyjasniamy-raz-na-zaws,nId,7430909",Technologia
Ministerstwo Cyfryzacji stawia na sztuczną inteligencję. Będzie akt prawny,technologia,"https://geekweek.interia.pl/technologia/news-ministerstwo-cyfryzacji-stawia-na-sztuczna-inteligencje-bedz,nId,7431011",Technologia
Polacy na celowniku oszustów. Chodzi o popularną aplikację,technologia,"https://geekweek.interia.pl/technologia/news-polacy-na-celowniku-oszustow-chodzi-o-popularna-aplikacje,nId,7428900",Technologia
Rosyjskie strategiczne bombowce w ogniu. Historyczny atak,technologia,"https://geekweek.interia.pl/militaria/news-rosyjskie-strategiczne-bombowce-w-ogniu-historyczny-atak,nId,7433848",Militaria
Wywiadowczy Artemis gotowy do obserwacji Rosji. Polski wątek,technologia,"https://geekweek.interia.pl/militaria/news-wywiadowczy-artemis-gotowy-do-obserwacji-rosji-polski-watek,nId,7429347",Militaria
Potężny Azowiec w rękach Rosjan. Triumf nad Ukraińcami,technologia,"https://geekweek.interia.pl/militaria/news-potezny-azowiec-w-rekach-rosjan-triumf-nad-ukraincami,nId,7433823",Militaria
Malutki dron rozerwał na kawałki dom. Tak będzie wyglądać wojna,technologia,"https://geekweek.interia.pl/militaria/news-malutki-dron-rozerwal-na-kawalki-dom-tak-bedzie-wygladac-woj,nId,7431512",Militaria
Pokazali drona o zasięgu 3000 km. Kolejny cios dla Kremla,technologia,"https://geekweek.interia.pl/militaria/news-pokazali-drona-o-zasiegu-3000-km-kolejny-cios-dla-kremla,nId,7431484",Militaria
"Rosja zniszczyła Wampiry. Eksperci nie mogą uwierzyć, co się stało",technologia,"https://geekweek.interia.pl/militaria/news-rosja-zniszczyla-wampiry-eksperci-nie-moga-uwierzyc-co-sie-s,nId,7435328",Militaria
"Rosyjskie siły oślepione. Straciły cenne ""oko Saurona""",technologia,"https://geekweek.interia.pl/militaria/news-rosyjskie-sily-oslepione-stracily-cenne-oko-saurona,nId,7433861",Militaria
"USA chcą ustanowić nowy ""czas księżycowy"". Wielkie przemiany",technologia,"https://geekweek.interia.pl/kosmos/news-usa-chca-ustanowic-nowy-czas-ksiezycowy-wielkie-przemiany,nId,7429369",Kosmos
Grożą cegłami kierowcom na przejściach dla pieszych,technologia,"https://geekweek.interia.pl/styl-zycia/news-groza-ceglami-kierowcom-na-przejsciach-dla-pieszych,nId,7429312",Styl życia
"Zablokują WhatsApp, jeśli tego nie zrobisz. To już ostatni moment",technologia,"https://geekweek.interia.pl/technologia/news-zablokuja-whatsapp-jesli-tego-nie-zrobisz-to-juz-ostatni-mom,nId,7431093",Technologia
Nowa funkcja TikToka jest świetna. Zmienia oblicze aplikacji,technologia,"https://geekweek.interia.pl/technologia/news-nowa-funkcja-tiktoka-jest-swietna-zmienia-oblicze-aplikacji,nId,7428736",Technologia
Auta Google Street View ponownie w Polsce. Gdzie będzie je można zobaczyć?,technologia,"https://geekweek.interia.pl/technologia/news-auta-google-street-view-ponownie-w-polsce-gdzie-bedzie-je-mo,nId,7426677",Technologia
Będą atakować dronami z myśliwców? Nowy patent w Rosji,technologia,"https://geekweek.interia.pl/militaria/news-beda-atakowac-dronami-z-mysliwcow-nowy-patent-w-rosji,nId,7426562",Militaria
"Chińczycy stworzyli pierwszy samochód z AI, który driftuje",technologia,"https://geekweek.interia.pl/technologia/news-chinczycy-stworzyli-pierwszy-samochod-z-ai-ktory-driftuje,nId,7426709",Technologia
„Nie sprawdzają się na Ukrainie”. Krytyczny głos o polskich czołgach,technologia,"https://geekweek.interia.pl/militaria/news-nie-sprawdzaja-sie-na-ukrainie-krytyczny-glos-o-polskich-czo,nId,7426937",Militaria
Ukraińcy zapolowali na rosyjski system wart miliony dolarów,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-zapolowali-na-rosyjski-system-wart-miliony-dolarow,nId,7426683",Militaria
SpaceX idzie po rekord. Dwa starty w ciągu niespełna czterech godzin,technologia,"https://geekweek.interia.pl/technologia/news-spacex-idzie-po-rekord-dwa-starty-w-ciagu-niespelna-czterech,nId,7426631",Technologia
"Taryfa prądu będzie się zmieniać co 15 minut. Kto zyska, kto straci?",technologia,"https://geekweek.interia.pl/technologia/news-taryfa-pradu-bedzie-sie-zmieniac-co-15-minut-kto-zyska-kto-s,nId,7426635",Technologia
Google wyłącza Podcasty. Gdzie ich szukać?,technologia,"https://geekweek.interia.pl/technologia/news-google-wylacza-podcasty-gdzie-ich-szukac,nId,7426751",Technologia
Koreańskie sztuczne słońce rozgrzało się do 100 mln stopni,technologia,"https://geekweek.interia.pl/technologia/news-koreanskie-sztuczne-slonce-rozgrzalo-sie-do-100-mln-stopni,nId,7427231",Technologia
Okręty rakietowe Floty Czarnomorskiej opuściły Krym. Sukces Ukraińców,technologia,"https://geekweek.interia.pl/militaria/news-okrety-rakietowe-floty-czarnomorskiej-opuscily-krym-sukces-u,nId,7427194",Militaria
Pogrom rosyjskiej pięści pancernej. Niesłychana sytuacja,technologia,"https://geekweek.interia.pl/militaria/news-pogrom-rosyjskiej-piesci-pancernej-nieslychana-sytuacja,nId,7427256",Militaria
Poczta Polska walczy z InPostem? Zarejestrowano Pocztomat,technologia,"https://geekweek.interia.pl/technologia/news-poczta-polska-walczy-z-inpostem-zarejestrowano-pocztomat,nId,7428759",Technologia
Ukraińskie Brave1 ujawnia innowacyjny dron do usuwania min,technologia,"https://geekweek.interia.pl/technologia/news-ukrainskie-brave1-ujawnia-innowacyjny-dron-do-usuwania-min,nId,7420253",Technologia
HIMARS w działaniu. Radziecki sprzęt poszedł z dymem,technologia,"https://geekweek.interia.pl/militaria/news-himars-w-dzialaniu-radziecki-sprzet-poszedl-z-dymem,nId,7420621",Militaria
Rosja rozmieszcza w Ukrainie drony uzbrojone w granatniki AGS-17,technologia,"https://geekweek.interia.pl/militaria/news-rosja-rozmieszcza-w-ukrainie-drony-uzbrojone-w-granatniki-ag,nId,7423600",Militaria
Oszukali setki Polaków. CBZC rozbiło kolejny gang oszustów,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-oszukali-setki-polakow-cbzc-rozbilo-kolejny-gang-oszustow,nId,7420171",Bezpieczeństwo
Pociąg pełen Abramsów. Czołgi jadą do polskich żołnierzy,technologia,"https://geekweek.interia.pl/militaria/news-pociag-pelen-abramsow-czolgi-jada-do-polskich-zolnierzy,nId,7420198",Militaria
"Apple TV+ pod tym względem wygrywa z platformami Netflix, Disney+ i HBO Max",technologia,"https://geekweek.interia.pl/streaming/news-apple-tv-pod-tym-wzgledem-wygrywa-z-platformami-netflix-disn,nId,7417878",Streaming
mObywatel otrzymuje dwa dokumenty. Dla kogo nowa funkcja?,technologia,"https://geekweek.interia.pl/mobile/news-mobywatel-otrzymuje-dwa-dokumenty-dla-kogo-nowa-funkcja,nId,7420109",Mobile
Czyścisz tak ekran telewizora? Możesz go uszkodzić,technologia,"https://geekweek.interia.pl/porady/news-czyscisz-tak-ekran-telewizora-mozesz-go-uszkodzic,nId,7417805",Porady
"To więcej niż robot, transporter i czołg. Rosyjskie ""Dłuto"" na froncie",technologia,"https://geekweek.interia.pl/militaria/news-to-wiecej-niz-robot-transporter-i-czolg-rosyjskie-dluto-na-f,nId,7422101",Militaria
Ukraińcy dopadli 2S40 Floks. Rosyjska nowość gryzie piach,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-dopadli-2s40-floks-rosyjska-nowosc-gryzie-piach,nId,7422070",Militaria
Szokująca skala cyberprzemocy wśród dzieci. W Polsce bardzo źle,technologia,"https://geekweek.interia.pl/nauka/news-szokujaca-skala-cyberprzemocy-wsrod-dzieci-w-polsce-bardzo-z,nId,7423580",Nauka
"Jest zbyt cenna, by ją stracić. Ukraińska Bogdana w wersji z Diuny",technologia,"https://geekweek.interia.pl/militaria/news-jest-zbyt-cenna-by-ja-stracic-ukrainska-bogdana-w-wersji-z-d,nId,7423585",Militaria
"US Air Force nie chce samolotów, tylko części do nich",technologia,"https://geekweek.interia.pl/militaria/news-us-air-force-nie-chce-samolotow-tylko-czesci-do-nich,nId,7420490",Militaria
Ciężkie czasy dla Ukraińców? Rosjanie ulepszają rakiety Oniks,technologia,"https://geekweek.interia.pl/militaria/news-ciezkie-czasy-dla-ukraincow-rosjanie-ulepszaja-rakiety-oniks,nId,7420307",Militaria
Ukraińcy zniszczyli rzadką rosyjską morską wyrzutnię rakiet RBU-6000,technologia,"https://geekweek.interia.pl/militaria/news-ukraincy-zniszczyli-rzadka-rosyjska-morska-wyrzutnie-rakiet,nId,7420034",Militaria
Policyjny robo-pies postrzelony podczas interwencji. Przestępca złapany,technologia,"https://geekweek.interia.pl/technologia/news-policyjny-robo-pies-postrzelony-podczas-interwencji-przestep,nId,7417993",Technologia
Arcydzieło spłonęło wieki temu. Teraz udało się je odtworzyć,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-arcydzielo-splonelo-wieki-temu-teraz-udalo-sie-je-odtworzyc,nId,7417908",Sztuczna inteligencja
